Symbol,Date,Open,High,Low,Close,Volume,MACD,MACD_Signal,MACD_Hist,AO,AC
ETHUSDT,2025-02-11,2661.19,2725.04,2558.24,2602.59,484196.1435,-191.5172881612648,-159.48636498966945,-32.03092317159533,-469.4407058823522,7.56347058823502
ETHUSDT,2025-02-12,2602.59,2795.45,2546.92,2738.27,646295.8959,-180.48986049397217,-163.68706409053,-16.802796403442187,-432.0617058823527,10.384670588234997
ETHUSDT,2025-02-13,2738.27,2757.28,2612.76,2675.87,443769.2853,-174.77105123334195,-165.90386151909237,-8.867189714249577,-405.99235294117625,30.445782352940682
ETHUSDT,2025-02-14,2675.87,2791.78,2664.46,2725.95,419895.7862,-164.30382402078703,-165.5838540194313,1.2800299986442667,-369.85952941176447,54.20324705882314
ETHUSDT,2025-02-15,2725.95,2739.0,2662.28,2693.04,202971.4295,-156.8558958739618,-163.8382623903374,6.982366516375606,-346.59952941176425,63.205435294116796
ETHUSDT,2025-02-16,2693.04,2727.31,2651.26,2661.41,191231.5314,-151.7562838401359,-161.42186668029711,9.665582840161221,-320.83258823529377,58.25546470588233
ETHUSDT,2025-02-17,2661.41,2849.7,2637.71,2744.05,639739.8197,-139.4390802940884,-157.02530940305536,17.58622910896696,-305.51247058823583,56.05745294117651
ETHUSDT,2025-02-18,2744.05,2756.93,2605.44,2671.99,604863.8737,-133.94817631591332,-152.40988278562696,18.461706469713647,-283.361117647059,46.49955294117615
ETHUSDT,2025-02-19,2672.0,2736.7,2656.03,2715.5,326154.0202,-124.64882788496834,-146.85767180549524,22.208843920526903,-268.02317647058817,37.15895882352896
ETHUSDT,2025-02-20,2715.51,2770.59,2707.18,2738.04,336735.2544,-114.14445144607998,-140.3150277336122,26.170576287532214,-237.3881764705875,42.881099999999606
ETHUSDT,2025-02-21,2738.04,2845.32,2616.72,2663.0,890440.0604,-110.5998322823234,-134.37198864335443,23.772156361031023,-218.10811764705795,47.009935294117895
ETHUSDT,2025-02-22,2663.0,2798.07,2653.33,2763.22,444989.6669,-98.56755422203196,-127.21110175908993,28.64354753705797,-200.98294117646992,40.19541764705892
ETHUSDT,2025-02-23,2763.23,2857.34,2745.41,2819.69,611002.1222,-83.51254942582591,-118.47139129243712,34.95884186661121,-157.78676470588198,54.97734117647079
ETHUSDT,2025-02-24,2819.7,2839.95,2470.33,2513.52,876876.3707,-95.18942544673746,-113.81499812329719,18.625572676559727,-174.24099999999953,42.01441764705896
ETHUSDT,2025-02-25,2513.52,2533.49,2313.49,2495.7,1322016.8718,-104.67473372013865,-111.98694524266548,7.312211522526837,-200.7413529411756,-5.721347058823625
ETHUSDT,2025-02-26,2495.69,2507.5,2253.77,2336.37,863087.2133,-123.62345406288705,-114.31424700670979,-9.309207056177257,-236.60147058823395,-45.83839999999981
ETHUSDT,2025-02-27,2336.38,2381.6,2230.57,2307.72,637583.9106,-139.34597337344076,-119.32059228005599,-20.025381093384766,-298.2199999999989,-81.86502352941216
ETHUSDT,2025-02-28,2307.72,2314.18,2076.26,2237.59,1291539.0557,-155.67061416235356,-126.5905966565155,-29.080017505838057,-382.84058823529267,-127.76152352941199
ETHUSDT,2025-03-01,2237.59,2281.14,2142.73,2217.39,446430.7271,-168.29794681278554,-134.93206668776952,-33.36588012501602,-412.207176470587,-128.5466470588234
ETHUSDT,2025-03-02,2217.4,2550.58,2172.04,2518.11,1266684.7748,-152.28417100542856,-138.40248755130133,-13.881683454127227,-388.1860588235281,-71.76592941176415
ETHUSDT,2025-03-03,2518.12,2523.56,2097.91,2149.01,1109565.2003,-167.44620795401852,-144.21123163184478,-23.234976322173736,-398.3430588235278,-26.03837647058765
ETHUSDT,2025-03-04,2149.02,2221.88,1993.2,2171.51,1257822.3372,-175.62220604246886,-150.4934265139696,-25.12877952849925,-397.86770588235095,-9.088858823529165
ETHUSDT,2025-03-05,2171.5,2273.51,2155.03,2241.59,687130.7897,-174.4360825386343,-155.28195771890256,-19.15412481973175,-367.48535294117437,26.092635294117713
ETHUSDT,2025-03-06,2241.59,2319.99,2176.9,2202.2,596908.3935,-174.66113013490485,-159.15779220210302,-15.503337932801827,-338.2059999999974,48.68123529411753
ETHUSDT,2025-03-07,2202.21,2258.47,2101.82,2141.6,782387.2606,-177.68119728144256,-162.86247321797094,-14.81872406347162,-384.8038823529391,29.769999999999868
ETHUSDT,2025-03-08,2141.6,2234.93,2105.06,2203.58,328793.0979,-173.07821630187573,-164.9056218347519,-8.172594467123815,-354.29870588235144,14.631188235293848
ETHUSDT,2025-03-09,2203.57,2212.0,1989.66,2020.41,601671.5882,-182.11134269906006,-168.34676600761355,-13.764576691446507,-359.239588235293,11.3582117647058
ETHUSDT,2025-03-10,2020.43,2152.4,1810.01,1865.1,1248745.3514,-199.50263725299055,-174.57794025668895,-24.924696996301606,-409.06435294117546,-15.45716470588269
ETHUSDT,2025-03-11,1865.11,1963.2,1754.28,1923.43,1171427.9995,-206.20165563851424,-180.902683333054,-25.29897230546024,-439.3824705882337,-51.860264705882685
ETHUSDT,2025-03-12,1923.42,1960.0,1829.72,1908.2,788739.6763,-210.31522667402714,-186.78519200124862,-23.530034672778527,-463.16717647058636,-63.44047647058835
ETHUSDT,2025-03-13,1908.2,1923.09,1821.81,1864.59,569537.2622,-214.62021564288716,-192.35219672957632,-22.26801891331084,-508.68547058823333,-72.91119411764697
ETHUSDT,2025-03-14,1864.59,1945.64,1861.31,1911.65,375805.7355,-211.7931817507647,-196.240393733814,-15.5527880169507,-509.23717647058584,-58.93752352941158
ETHUSDT,2025-03-15,1911.64,1957.19,1903.75,1937.17,209545.8675,-205.12888816860846,-198.01809262077288,-7.110795547835579,-474.52876470588035,-23.683464705882102
ETHUSDT,2025-03-16,1937.18,1940.87,1860.38,1887.0,324766.6564,-201.57208962796062,-198.72889202221043,-2.8431976057501913,-459.04447058823325,15.2670529411767
ETHUSDT,2025-03-17,1887.01,1952.4,1879.98,1926.31,334840.4877,-193.35246581830256,-197.65360678142886,4.301140963126301,-435.53188235293874,38.62094117647064
ETHUSDT,2025-03-18,1926.3,1936.2,1872.31,1931.54,332896.0155,-184.2919347330344,-194.98127237174998,10.689337638715585,-398.41452941176226,52.35480000000018
ETHUSDT,2025-03-19,1931.54,2069.9,1927.58,2056.06,691809.5034,-165.15981568066718,-189.01698103353343,23.857165352866247,-351.30282352940935,64.92906470588224
ETHUSDT,2025-03-20,2056.05,2067.9,1952.17,1983.79,401518.9282,-154.05322878002994,-182.02423058283273,27.97100180280279,-320.1505882352917,69.85679999999991
ETHUSDT,2025-03-21,1983.79,1996.73,1937.1,1965.75,262641.659,-145.03498287463026,-174.62638104119225,29.591398166561987,-283.0097058823508,71.56904117647036
ETHUSDT,2025-03-22,1965.74,2006.61,1964.34,1980.69,170782.9574,-135.12479040886524,-166.72606291472684,31.6012725058616,-252.11252941176235,71.20952352941151
ETHUSDT,2025-03-23,1980.68,2020.74,1976.81,2005.99,268707.5233,-123.80227733273728,-158.14130579832891,34.33902846559164,-215.51488235293868,74.72722941176477
ETHUSDT,2025-03-24,2005.99,2104.11,1977.67,2081.2,477912.8154,-107.5208522465091,-148.01721508796496,40.49636284145586,-193.11070588235066,67.08853529411766
ETHUSDT,2025-03-25,2081.2,2097.7,2037.08,2066.15,328765.3292,-94.7400109140342,-137.3617742531788,42.62176333914459,-157.5401764705855,63.57047647058826
ETHUSDT,2025-03-26,2066.16,2079.21,1981.6,2009.52,428975.3286,-88.16436587105159,-127.52229257675336,39.35792670570177,-127.35911764705634,63.87830000000022
ETHUSDT,2025-03-27,2009.52,2037.38,1987.06,2003.66,360634.8383,-82.47524948841806,-118.5128839590863,36.03763447066824,-103.37276470588017,58.754076470588046
ETHUSDT,2025-03-28,2003.67,2015.93,1860.0,1896.9,626167.5832,-85.59454292665782,-111.9292157526006,26.334672825942775,-99.71076470587968,44.10775882352945
ETHUSDT,2025-03-29,1896.9,1913.6,1797.2,1828.08,409769.7555,-92.55291194035954,-108.05395499015239,15.501043049792855,-121.16976470587997,16.48704117647094
ETHUSDT,2025-03-30,1828.09,1849.01,1767.69,1807.74,327843.4476,-98.57245561844093,-106.1576551158101,7.5851994973691745,-152.09352941176235,-17.38634705882346
ETHUSDT,2025-03-31,1807.74,1854.22,1776.75,1822.43,497854.9052,-100.99343763837987,-105.12481162032405,4.131373981944179,-169.709470588233,-37.73139411764677
ETHUSDT,2025-04-01,1822.43,1927.9,1817.88,1904.98,452989.0974,-95.15411087179768,-103.13067147061878,7.976560598821095,-176.75752941176233,-38.02276470588245
ETHUSDT,2025-04-02,1904.98,1957.0,1781.53,1795.22,750840.7823,-98.25054590228979,-102.15464635695298,3.904100454663194,-182.0199999999977,-23.894358823529217
ETHUSDT,2025-04-03,1795.21,1845.26,1750.0,1817.23,508075.018,-97.80107994723608,-101.2839330750096,3.4828531277735237,-171.82647058823318,-10.61678235294093
ETHUSDT,2025-04-04,1817.23,1835.68,1758.72,1816.87,572734.4702,-96.3631099830518,-100.29976845661804,3.93665847356624,-158.22047058823318,5.114958823529747
ETHUSDT,2025-04-05,1816.88,1827.29,1764.39,1806.01,201716.2696,-95.0046650255506,-99.24074777040455,4.2360827448539595,-140.5603529411742,16.020288235294316
ETHUSDT,2025-04-06,1806.02,1817.0,1537.5,1580.76,979847.0958,-110.82634302151928,-101.5578668206275,-9.268476200891783,-188.69111764705644,-4.760188235294379
ETHUSDT,2025-04-07,1580.77,1639.0,1411.01,1553.04,2168796.0067,-124.170548368543,-106.0804031302106,-18.090145238332397,-218.9368235294096,-46.59794117647047
ETHUSDT,2025-04-08,1553.04,1618.67,1441.3,1473.41,891846.1327,-139.5626118356579,-112.77684487130006,-26.785766964357833,-265.10729411764487,-63.41148823529389
ETHUSDT,2025-04-09,1473.41,1689.0,1385.05,1669.51,1968530.9138,-134.38815886162365,-117.09910766936477,-17.28905119225888,-278.91194117646864,-69.71715294117607
ETHUSDT,2025-04-10,1669.51,1669.85,1471.02,1522.25,911855.3934,-140.54984774109403,-121.78925568371062,-18.760592057383406,-317.4477647058802,-64.09012352941158
ETHUSDT,2025-04-11,1522.24,1591.47,1504.63,1566.85,578484.3183,-140.21783933907113,-125.47497241478273,-14.742866924288407,-301.502411764704,-41.45195882352948
ETHUSDT,2025-04-12,1566.85,1669.59,1546.06,1644.18,501867.9033,-132.1910197723687,-126.81818188629993,-5.372837886068766,-272.2088235294095,3.241300000000024
ETHUSDT,2025-04-13,1644.19,1649.75,1562.01,1597.76,580136.6145,-128.09877059877135,-127.07429962879421,-1.0244709699771448,-239.47588235293892,31.164194117647185
ETHUSDT,2025-04-14,1597.76,1691.5,1595.56,1623.77,645930.1419,-121.35790562687862,-125.93102082841109,4.573115201532474,-239.81035294117441,48.75150588235289
ETHUSDT,2025-04-15,1623.78,1661.21,1583.12,1588.78,476178.8915,-117.48483015742545,-124.24178269421397,6.756952536788518,-217.10964705882157,47.97159411764699
ETHUSDT,2025-04-16,1588.77,1613.66,1538.07,1577.14,611387.8686,-114.04005786474931,-122.20143772832104,8.161379863571725,-206.59723529411553,38.74461176470578
ETHUSDT,2025-04-17,1577.15,1616.96,1563.2,1583.62,449870.3628,-109.52463731789771,-119.66607764623637,10.14144032833866,-209.06129411764528,25.979170588235235
ETHUSDT,2025-04-18,1583.63,1600.64,1573.54,1588.6,200409.0359,-104.34150569494682,-116.60116325597846,12.259657561031645,-200.64123529411563,17.861952941176384
ETHUSDT,2025-04-19,1588.6,1631.81,1585.01,1613.27,223096.3899,-97.12359338984334,-112.70564928275144,15.582055892908102,-194.69035294117452,10.185911764705821
ETHUSDT,2025-04-20,1613.26,1619.19,1565.59,1587.36,276052.2306,-92.42860690134535,-108.65024080647022,16.221633905124875,-185.00523529411566,7.4674235294116045
ETHUSDT,2025-04-21,1587.36,1658.75,1564.07,1579.57,691486.6667,-88.3183057277206,-104.5838537907203,16.2655480629997,-174.16717647058636,16.615294117647238
ETHUSDT,2025-04-22,1579.57,1778.0,1537.26,1756.26,1103036.9586,-69.99657910191513,-97.66639885295926,27.66981975104413,-130.82152941176287,30.008894117647117
ETHUSDT,2025-04-23,1756.25,1834.86,1744.95,1795.07,887545.6316,-51.74831375005124,-88.48278183237765,36.734468082326416,-83.97694117646893,58.75805882352947
ETHUSDT,2025-04-24,1795.08,1802.82,1722.9,1769.65,483465.0385,-38.8893216510121,-78.56408979610454,39.67476814509244,-46.93329411764557,70.29721764705909
ETHUSDT,2025-04-25,1769.64,1827.32,1738.6,1784.6,595610.8894,-27.178836996197788,-68.28703923612319,41.108202239925404,-1.7179411764691395,80.91472352941214
ETHUSDT,2025-04-26,1784.6,1841.16,1778.94,1820.88,355068.0442,-14.80009446611598,-57.58965028212175,42.78955581600577,51.98847058823708,86.82931176470625
ETHUSDT,2025-04-27,1820.87,1857.47,1781.9,1791.29,340332.6435,-7.293443259173046,-47.53040887753201,40.236965618358965,67.52123529411915,83.30731764705915
ETHUSDT,2025-04-28,1791.29,1827.98,1744.71,1799.88,587269.743,-0.6438054957941404,-38.15308820118444,37.5092827053903,76.31470588235493,56.31900000000005
ETHUSDT,2025-04-29,1799.88,1842.99,1780.47,1797.81,480456.3884,4.408233270338087,-29.64082390687993,34.04905717721802,88.17347058823702,42.11947058823521
ETHUSDT,2025-04-30,1797.81,1816.8,1731.7,1793.61,473523.9877,7.981104289155837,-22.116438267672777,30.097542556828614,96.15341176470793,24.734082352940874
ETHUSDT,2025-05-01,1793.62,1873.17,1792.52,1838.11,537198.7291,14.239267004307294,-14.845297213276762,29.084564217584056,101.32852941176657,17.26793529411752
ETHUSDT,2025-05-02,1838.1,1871.0,1813.0,1842.2,410667.875,19.306382897895674,-8.014961191042275,27.32134408893795,111.09523529411968,13.820123529411788
ETHUSDT,2025-05-03,1842.2,1848.6,1810.0,1833.52,213751.5979,22.363908080645615,-1.9391873367046966,24.303095417350313,117.06500000000187,13.405858823529385
ETHUSDT,2025-05-04,1833.52,1849.95,1803.0,1808.86,238254.3564,22.537366180171603,2.956123366670564,19.58124281350104,119.67411764706094,10.358505882353171
ETHUSDT,2025-05-05,1808.86,1833.55,1781.85,1820.19,342341.0078,23.320247982590217,7.028948289854495,16.291299692735723,127.48394117647263,12.622694117647413
ETHUSDT,2025-05-06,1820.19,1820.9,1752.0,1817.0,384584.2451,23.413386169868545,10.305835865857304,13.10755030401124,122.62135294117888,2.335070588235382
ETHUSDT,2025-05-07,1817.0,1850.0,1787.01,1811.11,456170.0705,22.749680918649574,12.794604876415757,9.955076042233816,116.5833529411791,-4.388241176470274
ETHUSDT,2025-05-08,1811.11,2226.0,1808.71,2207.39,1473152.686,53.582508076028944,20.952185516338396,32.63032255969055,179.87147058823757,20.705064705882478
ETHUSDT,2025-05-09,2207.39,2490.77,2184.33,2345.04,1667041.0382,88.10928139789576,34.38360469264987,53.72567670524589,271.2536470588259,84.21355294117652
ETHUSDT,2025-05-10,2345.04,2600.0,2317.0,2583.23,979350.1606,133.15698948314298,54.138281650748496,79.01870783239448,394.3772352941198,148.90680588235296
ETHUSDT,2025-05-11,2583.22,2608.13,2435.51,2514.57,831584.3888,161.45616830226095,75.60185898105098,85.85430932120997,505.6109411764728,199.25407647058785
ETHUSDT,2025-05-12,2514.58,2624.0,2406.63,2495.47,1068680.9433,180.2642865417149,96.53434449318377,83.72994204853114,612.4223529411786,219.08820588235278
ETHUSDT,2025-05-13,2495.48,2738.5,2415.3,2679.71,1031355.6465,207.6429058285612,118.75605676025926,88.88684906830194,677.1745882352964,199.82735294117606
ETHUSDT,2025-05-14,2679.71,2725.99,2547.26,2609.74,830047.1122,221.14543768203248,139.2339329446139,81.91150473741857,698.1295882352961,139.26370588235307
ETHUSDT,2025-05-15,2609.75,2647.03,2476.03,2548.69,768954.0332,224.33408300675183,156.2539629570415,68.08012004971033,662.3439411764725,64.3182117647059
ETHUSDT,2025-05-16,2548.7,2649.31,2529.4,2537.12,605953.6919,223.35283267134128,169.67373689990146,53.67909577143982,640.5910000000015,9.83691176470586
ETHUSDT,2025-05-17,2537.13,2538.16,2446.42,2475.08,494333.2782,215.0896555405052,178.75692062802221,36.33273491248298,610.7094705882375,-31.747223529411713
ETHUSDT,2025-05-18,2475.09,2587.61,2323.21,2497.78,810103.1851,207.9753184090473,184.60060018422723,23.37471822482007,548.6172941176492,-64.93204705882351
ETHUSDT,2025-05-19,2497.78,2547.36,2348.38,2528.14,861747.523,202.45319879426916,188.17111990623562,14.282078888033539,504.66905882353126,-93.87790588235282
ETHUSDT,2025-05-20,2528.14,2588.63,2442.4,2524.19,676989.1747,195.5044931269158,189.63779455037167,5.866698576544138,471.9146470588257,-92.09958235294084
ETHUSDT,2025-05-21,2524.19,2615.95,2452.2,2550.99,1095890.2902,189.97027081628903,189.70428980355513,0.26598101273390284,446.23658823529604,-87.61024705882323
ETHUSDT,2025-05-22,2551.0,2692.99,2544.83,2664.82,852555.6669,192.54989412487203,190.2734106678185,2.27648345705353,452.5310588235311,-54.454447058823575
ETHUSDT,2025-05-23,2664.83,2734.23,2498.3,2526.5,971442.4532,181.34259165581443,188.4872468654177,-7.144655209603258,431.4153529411783,-23.887800000000254
ETHUSDT,2025-05-24,2526.49,2575.85,2515.08,2530.4,257544.2344,170.8064704432386,184.95109158098188,-14.144621137743286,404.130882352943,-15.066741176470543
ETHUSDT,2025-05-25,2530.41,2554.26,2463.0,2551.22,359890.0299,162.26601683859099,180.4140766325037,-18.148059793912722,380.9589411764723,-27.313676470587666
ETHUSDT,2025-05-26,2551.22,2599.0,2525.86,2563.7,362971.1182,154.7211484379286,175.27549099358868,-20.55434255566007,359.7527058823548,-36.31151176470547
ETHUSDT,2025-05-27,2563.7,2712.36,2509.46,2660.81,798430.8862,154.79338945236213,171.17907068534336,-16.385681232981227,333.4877647058843,-45.97107647058783
ETHUSDT,2025-05-28,2660.81,2689.14,2608.5,2681.6,560095.6833,154.7444228459799,167.89214111747066,-13.14771827149076,337.68570588235434,-45.01511176470569
ETHUSDT,2025-05-29,2681.61,2788.0,2619.05,2631.39,811567.2545,148.9372333641022,164.10115956679698,-15.163926202694768,332.97811764706057,-22.585776470587746
ETHUSDT,2025-05-30,2631.39,2649.23,2507.35,2531.34,763045.2564,134.7089540450911,158.22271846245582,-23.513764417364712,308.10623529411987,-17.17679999999939
ETHUSDT,2025-05-31,2531.35,2550.34,2475.33,2528.06,394537.2521,121.76464456102167,150.93110368216898,-29.166459121147312,279.3085294117668,-31.537294117646866
ETHUSDT,2025-06-01,2528.06,2547.79,2468.56,2539.21,332021.7088,111.1249189588475,142.96986673750467,-31.844947778657172,233.2435294117663,-54.16330000000005
LTCUSDT,2025-01-01,103.28,108.14,102.03,105.24,550072.36,,,,,
LTCUSDT,2025-01-02,105.23,108.75,104.61,105.14,660886.805,,,,,
LTCUSDT,2025-01-03,105.14,114.83,104.11,112.71,640808.332,,,,,
LTCUSDT,2025-01-04,112.72,112.88,110.07,111.21,361726.076,,,,,
LTCUSDT,2025-01-05,111.22,116.17,110.58,115.72,371535.918,,,,,
LTCUSDT,2025-01-06,115.72,117.38,111.64,114.01,662970.334,,,,,
LTCUSDT,2025-01-07,114.0,114.9,102.07,102.72,828382.941,,,,,
LTCUSDT,2025-01-08,102.71,105.03,97.21,101.43,730219.614,,,,,
LTCUSDT,2025-01-09,101.43,105.85,99.88,102.23,661927.707,,,,,
LTCUSDT,2025-01-10,102.23,106.27,102.06,103.96,518210.256,,,,,
LTCUSDT,2025-01-11,103.94,104.97,102.17,104.39,310729.856,,,,,
LTCUSDT,2025-01-12,104.4,105.27,101.35,102.34,293039.88,,,,,
LTCUSDT,2025-01-13,102.35,104.47,92.57,98.37,753144.321,,,,,
LTCUSDT,2025-01-14,98.38,102.57,97.52,102.45,428318.978,,,,,
LTCUSDT,2025-01-15,102.45,118.68,100.75,116.96,1024651.571,,,,,
LTCUSDT,2025-01-16,116.96,130.49,114.04,124.41,2986879.825,,,,,
LTCUSDT,2025-01-17,124.44,141.22,124.44,137.04,2607980.341,,,,,
LTCUSDT,2025-01-18,137.04,139.6,123.23,125.4,1829953.181,,,,,
LTCUSDT,2025-01-19,125.41,128.66,111.0,115.57,2294694.684,,,,,
LTCUSDT,2025-01-20,115.56,127.97,112.88,118.58,1899680.537,,,,,
LTCUSDT,2025-01-21,118.58,124.88,113.69,119.11,1104429.961,,,,,
LTCUSDT,2025-01-22,119.11,120.27,114.22,115.38,642663.305,,,,,
LTCUSDT,2025-01-23,115.38,117.21,111.24,116.42,654578.406,,,,,
LTCUSDT,2025-01-24,116.42,122.99,112.82,118.71,987345.151,,,,,
LTCUSDT,2025-01-25,118.71,129.35,118.04,123.92,1390886.426,,,,,
LTCUSDT,2025-01-26,123.93,125.1,116.9,117.11,568152.234,,,,,
LTCUSDT,2025-01-27,117.07,117.89,106.17,115.06,1211594.768,,,,,
LTCUSDT,2025-01-28,115.05,116.95,109.1,109.92,691853.793,,,,,
LTCUSDT,2025-01-29,109.92,119.49,109.85,115.9,799397.356,,,,,
LTCUSDT,2025-01-30,115.9,134.0,114.22,130.15,1913996.416,,,,,
LTCUSDT,2025-01-31,130.15,135.32,125.21,128.09,1149057.199,,,,,
LTCUSDT,2025-02-01,128.09,131.24,117.62,118.04,1183240.981,,,,,
LTCUSDT,2025-02-02,118.05,121.41,104.02,109.12,1569458.035,,,,,
LTCUSDT,2025-02-03,109.13,109.16,80.04,106.91,3614756.025,2.658003212802271,5.438288177677582,-2.780284964875311,4.823176470588237,
LTCUSDT,2025-02-04,106.91,108.76,98.42,101.07,1303945.435,1.1888949416206458,4.588409530466195,-3.399514588845549,-0.870176470588234,
LTCUSDT,2025-02-05,101.08,109.45,100.47,103.38,1047918.633,0.2086090318159961,3.712449430736155,-3.503840398920159,-5.760411764705893,
LTCUSDT,2025-02-06,103.38,109.66,99.49,101.66,1119342.799,-0.6990065275103348,2.830158239086857,-3.5291647665971917,-8.711411764705886,
LTCUSDT,2025-02-07,101.66,108.13,100.57,103.11,851999.926,-1.286465936925424,2.006833403884401,-3.293299340809825,-9.67517647058824,-6.283141176470593
LTCUSDT,2025-02-08,103.11,105.17,101.75,104.69,490464.262,-1.6060256914594646,1.2842615848156278,-2.8902872762750924,-9.794764705882343,-1.7600647058823515
LTCUSDT,2025-02-09,104.69,109.18,102.28,107.2,748420.433,-1.6378628132002717,0.6998367052124479,-2.3376995184127196,-8.368470588235269,0.4363764705882396
LTCUSDT,2025-02-10,107.2,122.48,107.13,120.21,1863120.565,-0.6063065659806739,0.43860805097382355,-1.0449146169544974,-5.516882352941167,2.3709941176470473
LTCUSDT,2025-02-11,120.21,132.48,117.81,119.27,2470798.83,0.13381649455867262,0.37764973969079335,-0.24383324513212074,-2.5195882352941084,4.482994117647055
LTCUSDT,2025-02-12,119.26,125.0,111.33,122.04,1597881.367,0.9331286759549187,0.4887455269436184,0.44438314901130027,0.6837647058823535,4.745323529411752
LTCUSDT,2025-02-13,122.05,129.32,118.85,126.61,1388491.895,1.9132948730493666,0.7736553961647681,1.1396394768845985,4.401588235294113,5.93867058823528
LTCUSDT,2025-02-14,126.62,133.87,124.39,124.91,1576650.344,2.5238148864646774,1.12368729422475,1.4001275922399274,7.340058823529418,6.872735294117635
LTCUSDT,2025-02-15,124.9,135.0,124.31,133.86,1339971.945,3.6873412230554266,1.6364180799908854,2.050923143064541,9.143,5.991305882352938
LTCUSDT,2025-02-16,133.86,137.5,125.04,125.71,1383270.475,3.906772498469195,2.090488963686547,1.8162835347826478,9.62688235294118,3.8056176470588152
LTCUSDT,2025-02-17,125.72,128.86,120.0,122.31,1349028.336,3.76294489375384,2.424980149700006,1.337964744053834,9.09676470588235,2.2494000000000174
LTCUSDT,2025-02-18,122.31,129.85,119.85,129.75,1511393.623,4.200881159076516,2.780160351575308,1.4207208075012083,9.348588235294116,0.6314941176470832
LTCUSDT,2025-02-19,129.75,140.0,129.7,134.88,2093245.236,4.9053510973313195,3.2051985007265102,1.7001525966048092,11.034647058823538,0.7104647058823588
LTCUSDT,2025-02-20,134.88,135.23,125.86,130.82,1673076.047,5.077510153259354,3.579660831233079,1.497849322026275,10.609588235294083,0.650776470588232
LTCUSDT,2025-02-21,130.82,140.17,123.65,128.1,2669400.996,4.937549183935062,3.8512385017734756,1.086310682161586,11.00817647058821,0.4889882352941335
LTCUSDT,2025-02-22,128.1,131.2,125.58,125.9,941456.622,4.5961262115706205,4.000216043732904,0.5959101678377161,11.422352941176442,0.7531058823529548
LTCUSDT,2025-02-23,125.91,130.44,125.17,129.85,585876.345,4.591351789215906,4.118443192829504,0.4729085963864019,11.110882352941132,0.7177117647058999
LTCUSDT,2025-02-24,129.86,130.5,112.01,114.77,1443025.494,3.3323250846449355,3.961219571192591,-0.6288944865476553,7.216529411764668,-1.7584058823529407
LTCUSDT,2025-02-25,114.78,117.32,106.08,114.55,2046367.62,2.29038307867458,3.6270522726889887,-1.3366691940144086,3.986941176470566,-4.293270588235297
LTCUSDT,2025-02-26,114.55,128.94,113.96,124.68,2521203.963,2.2560366856359906,3.3528491552783892,-1.0968124696423986,3.059999999999988,-5.043135294117652
LTCUSDT,2025-02-27,124.68,132.0,121.73,126.86,2245609.495,2.377320432564318,3.157743410735575,-0.780422978171257,3.012294117647045,-3.835276470588246
LTCUSDT,2025-02-28,126.86,129.59,114.05,128.04,2554702.699,2.5393823946014464,3.0340712075087493,-0.4946888129073028,2.5291176470588113,-2.89758235294118
LTCUSDT,2025-03-01,128.03,131.0,122.93,124.31,868229.911,2.339865329022544,2.8952300318115083,-0.5553647027889643,4.225352941176482,-0.600176470588238
LTCUSDT,2025-03-02,124.31,130.0,117.46,127.89,1991443.325,2.4424674533806865,2.804677516125344,-0.3622100627446576,6.5160000000000196,1.658994117647063
LTCUSDT,2025-03-03,127.89,130.4,106.7,109.89,2290258.924,1.0591219103179128,2.4555663949638578,-1.396444484645945,3.558882352941197,0.8013823529411868
LTCUSDT,2025-03-04,109.9,110.94,93.93,103.66,2521491.908,-0.5337456451907343,1.8577039869329393,-2.3914496321236736,-0.7211176470587901,-3.0483529411764607
LTCUSDT,2025-03-05,103.65,106.87,100.61,104.73,963325.131,-1.6902801044047209,1.1481071686654072,-2.8383872730701283,-4.6354705882352505,-5.013817647058798
LTCUSDT,2025-03-06,104.73,113.0,102.11,103.39,1168337.179,-2.684028981516491,0.3816799386290275,-3.0657089201455183,-8.092999999999947,-6.340335294117653
LTCUSDT,2025-03-07,103.39,106.68,97.29,103.71,1166607.54,-3.406492871202161,-0.3759546233372103,-3.0305382478649507,-12.50752941176465,-6.991500000000014
LTCUSDT,2025-03-08,103.71,109.05,101.77,102.34,579080.883,-4.042993150913702,-1.1093623288525087,-2.9336308220611933,-13.818117647058756,-6.032829411764704
LTCUSDT,2025-03-09,102.34,102.77,93.61,94.62,904937.724,-5.111442166061892,-1.9097782962943852,-3.2016638697675064,-15.264647058823456,-4.329911764705887
LTCUSDT,2025-03-10,94.63,99.1,86.26,87.48,1237623.854,-6.459868691707214,-2.819796375376951,-3.6400723163302633,-18.314941176470512,-3.7886764705882197
LTCUSDT,2025-03-11,87.49,93.29,83.28,90.46,1264775.139,-7.204990685398485,-3.696835237381258,-3.5081554480172272,-20.520941176470515,-4.689982352941181
LTCUSDT,2025-03-12,90.45,93.0,87.3,91.51,689534.562,-7.6229068834711455,-4.482049566599235,-3.1408573168719105,-22.662411764705823,-4.519688235294129
LTCUSDT,2025-03-13,91.5,91.77,86.28,88.08,626972.93,-8.137081604086802,-5.213055974096749,-2.9240256299900533,-25.07235294117642,-5.150300000000019
LTCUSDT,2025-03-14,88.09,92.84,87.81,91.31,509120.568,-8.189530953810333,-5.8083509700394655,-2.381179983770868,-25.340823529411693,-4.094905882352936
